train_id,name,item_condition_id,category_name,category_name 1,category_name 2,category_name 3,category_name 4,category_name 5,brand_name,price,high_priced,shipping,item_description,has_offer
921929,*BRAND NEW* RCA Voyager Tablet,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,UltimateTV RCA,41.0,0,0,"Brand New, Sealed!",0
922107,Belkin IPad Mini Keyboard Case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Belkin,10.0,0,1,Belkin FormFit COVERLET Folio Case for iPad Mini 1/2/3 -Autowake -Multiple viewing angles -Protected corner clips -Comfortable Handheld Mode -Stylish design,0
923236,Mini iPad,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,10.0,0,1,Comes with charger Good conditions,0
924022,Intuos wacom drawing tablet (med),2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Wacom,134.0,1,0,"Free hand drawing tablet for the computer. Like new condition, been used 4 or 5 times. Comes with multiple tips for the pen that store in the base the pen rests in that you can use to change style of your strokes - from pencil type to paintbrush. Sells for over 200 as you can see in the one pic. Asking 125.00, firm.",0
924877,iPad Air 32GB,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,175.0,1,1,"Works great, just don't use it much these days",0
925037,Fire Amazon 8gb tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,28.0,0,1,"Brand new, fire tablet. 8gb, black.",0
925045,Kindle Fire HD 7 3rd generation 16 Gb,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,41.0,0,0,"It isn't the newest Kindle fire, but it works amazingly. I believe it's a 9 in chemistry screen and has camera (on the front.. where the screen is) Works with any Samsung charger Asking [rm] obo, just comment what you're asking.",0
925385,Amazon fire tablet,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Amazon,26.0,0,0,"Older but gently used Fire Tablet. Used it for maybe 2 months after purchase, does still work perfectly fine. Has some scratches from general age. Was purchased in 2013. Perfect for a kids tablet.",0
926011,Ipod shuffle 2g.,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,24.0,0,0,Brand new balck and silver in color never used,0
926081,iPad mini,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,99.0,0,0,"bought this for school and i never use it so i'm looking to sell it, minor scuffs on corners but other than that it's in good condition, no charger or box and will ship the next day",0
927035,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,81.0,0,0,Samsung for Barnes and noble nook galaxy tablet. Like new. Has always been kept in case. Comes with case. 8gb but comes with 32gb micro sd card. (40gb total memory capabilities). Will be factory reset upon purchase. Takes micro usb charger. Charger can be included for an extra [rm] if asked.,0
927483,iPad Air 32GB (Please Read Description),3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,106.0,1,0,Screen is cracked but works just fine! Has some moments where the digitizer spazzes but fixes itself after hitting the lock button. Comes with charger and wall plug. Looking to sell. Please serious inquires only [rm] obo,0
927813,Samsung Galaxy Tab 3,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,10.0,0,1,Samsung Galaxy Tablet 3 Case and Keyboard in original box. In good condition.,0
927978,HTC nexus Tablet,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,HTC,156.0,1,0,"Brand New HTC Nexus Tablet. Has Camera, Will Be Fully Charged.",0
929077,"iPad 4 leather case, iPad 3 , iPad 2",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,12.0,0,1,"Brand new , FREE SHIPPING, PRICE IS FIRM Buy today , ship out today . Shipping takes 3-5 with tracking # . Price is firm Check out my store for more cases Fits for iPad 2 , iPad 3 and iPad 4 Thanks for stopping by .",0
930617,"iPad 4 leather case, iPad 3 , iPad 2",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,1,Brand new free shipping Price is firm Check out my store for more cases Fits for iPad 4/3/2,0
931318,Wacom Bamboo FUN Drawing Tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Wacom,36.0,0,0,"Selling my drawing tablets. One of the best I've ever used. Comes with all original paperwork, software, and box. In like new condition, as I always took good care of it. Works perfectly!",0
931401,iPad mini,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,206.0,1,0,"It's acts as brand new, no cracks or scratches, it is gold, camera works great, only used it for FaceTime, fast working. Let me know if you want the case, I'll give it to you with case as a free gift on the side All storage available",0
931638,iPad Air 2,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,111.0,1,0,"Selling cheap because of physical condition (6/10) Selling as is I DONT HAVE TIME FOR RETURNS. The iPad is working perfectly I bought from a seller on here and the condition physically is a 6! works perfectly, BACK TO SCHOOL",0
931987,Kindle touch with case and charger,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,22.0,0,1,Great condition kindle touch Comes with original charger And also comes with red zebra case.,0
932514,Toshiba Encore 2 10 inch tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Toshiba,68.0,0,1,"works perfectly, only selling bc i hardly ever use it but would be great for school. specs in photo, has some scratches on the back but they are not bad. 32 GB",0
933250,Excursion windows tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Microsoft,76.0,0,0,"This item is in all of its original packaging and it is like new. Retails for [rm]-[rm]. I purchased this from someone else on here but I didn't like it as much as I expected to. Has been completely reset and is ready for a new owner! Includes: Charging cable Tablet Detachable keyboard/ case Tags Tablet, Windows, iPad, Samsung, 10 inches, electronics, iPhone",0
933558,RCA 7 Voyager tablet and case NWT,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,36.0,0,0,"•all items are price negotiable, MAKE ME AN OFFER :) •bundles are available for any items. •all items are in excellent condition, some are new & some look like new. •no flaws, unless listed otherwise. •NO MODELING.",0
933843,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,81.0,0,0,"Barely used practically brand new, no scratches camera works! Comes with a case and a charger!!! Looking to sell quickly!",0
934159,Apple IPad Mini 1st Gen 32gb,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,109.0,1,0,Used apple iPad mini 32gb 1st generation....[rm] obo,0
934962,Samsung tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,90.0,0,1,16 gb Comes with travel case Case Samsung keyboard dock Charging dock,0
935267,iPad,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,59.0,0,0,Brand new No wear Excellent condition Smoke free home Price is negotiable!!! :) 16 gb,0
935311,Kindle fire,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,65.0,0,1,"Used, but in almost new condition! Completely factory reset and all data has been wiped, functions just like new. Original Kindle Fire model. Comes with charger and adapter. Some very minor scratches on the back, but nothing on the screen. Works smoothly and quickly, no internal problems. Price is negotiable. Free shipping! Keywords: amazon, kindle, kindle fire, hd, new, ipad, samsung, kids, hdx, tablet, christmas, gifts, charger, 1st generation, cheap, electronics, ebooks, games",0
935758,iPad Mini 2 & Michael Kors Clutch,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,176.0,1,0,iPad mini 2 works perfectly fine with no cracks or scratches. Michael Kors iPad mini clutch shows signs of use but still in great condition. Price is firm!,0
936012,iPad Mini Case And Bluetooth Keyboard,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,24.0,0,0,Gently used for a short time. No flaws or scratches. Great deal! Price is firm.,0
936066,Amazon Kindle,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,AmazonBasics,18.0,0,0,"Amazon Kindle 3rd Generation WiFi Model D00901, comes with an aftermarket USB charging cable (cable only, not wall adapter) Works great the only flaw is the spot at the top of the screen as seen in the picture.",0
936590,Ipad mini case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,4.0,0,1,"black case with suede inside great condition last photo shows flaw which basically a little dirty at the top inside but other than that excellent condition! the height is almost 8.5"" the width is 6""",0
936722,iPad Air 2,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,70.0,0,0,Has small crack in corner but works great,0
937735,iPad mini 4 Magnetic stand smart case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,15.0,0,1,High quality Magnetic leather flip standing smart case for iPad mini 4th generation. Feature: Auto sleep/wake function. Color: Pink Free shipping.,0
938439,IPad mini Bluetooth keyboard,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,46.0,0,0,Super awesome Bluetooth keyboard case It practically turns your iPad into a laptop The keyboard is magnetic so you can keep it attatched or take it off to charge it separately It is very padded so your iPad will be nice and safe There are 2 paint spots on the front Original price: [rm],0
938748,Amazon fire tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,30.0,0,0,Won this in a giveaway recently. Has no wear at all as we haven't used since setting it up. Comes with charger. Will ship next day.,0
938836,Rca cambio 2 in 1,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,71.0,0,0,"New touch screen, minor marks on backside but this is still in great condition! Qty of 6 available",0
938956,7 8 inch tablet universal folio case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,1,New fits any 7 to 8 inch tablet M Edge universal SM sneak Folio black Fits apple amazon google Samsung and more Black Other styles available,0
939218,iPad,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,89.0,0,0,"IPad comes with a Roo Case and Charger, very well taken care of, works like new! Has been protected by Roo Case since day 1, and is in new condition.",0
939416,RCA 7 Voyager tablet and case NWT,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,RCA,25.0,0,0,Android RCA Voyager Tablet. Has Front Facing Camera. Works perfectly. Compatible with practically all apps. Slightly scuffed up but no cracks or performance problems.,0
939694,Version Samsung tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,34.0,0,0,Work perfectly fine Carried by Verizon Comes with case and charger,0
939934,iPad pencil,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,76.0,0,0,Brand new apple iPad pencil never used compatible with any iPad,0
941876,Microsoft Surface 2,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Microsoft,45.0,0,1,"Tablet for sale, Microsoft surface rt includes holder, cover, charger and two keyboards",1
942136,Samsung Galaxy Tab 3,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Samsung,12.0,0,1,Heavy duty dual layer case with kickstand Made of silicone Fits Samsung Tab E Lite 7.0 Tablet Case Color Black,0
942247,Incipio NGP Flexible Case iPad mini NEW,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,6.0,0,1,"Brand new in box, flexible impact resistant case. Will not fit iPad mini 4, Pink",0
942618,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,156.0,1,0,64 gig space gray mini 4. There are 2 slight dings with minor cracks in the corner but it does not affect performance and you can't notice they are there unless viewed at a very specific angle IOS 10.3.3 iCloud unlocked,0
942765,iPad 3rd Generation,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,131.0,1,0,"IPad 3rd generation. Black Model a1416. Wifi with 16gb. Very good condition. Original box included as well as USB and outlet plug. Comes with two styles of covers. The first is a lime green magnetic rollback cover that actually turns the iPad on and off when it's opened or closed. The other is a stand up purple Speck Brand robot like cover that stands up or lays flat. It works perfectly. The only minor flaws are the small nick in the corner shown in picture #4 and it doesn't rapidly charge. It charges, just not fast like the newer models. Everything is unlocked on it and ready to go. Certified refurbished. Will be factory reset and ready to use upon purchase.THIS PRICE IS NOW FIRM!!!!!!!!!!!!!!!!!!!!!!!",0
942849,Portable iPad Stand,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,9.0,0,0,Works for all tablets because it is adjustable! Take it with you everywhere! # iPad iPad mini tablet book stand display portable,0
943898,LG TABLET,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,LG,29.0,0,0,Brand new only used a few times,0
944009,NIB iPad mini Smart Cover black,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,12.0,0,0,Brand new in box Apple iPad mini Smart Cover in black.,0
944162,Kindle fire,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,61.0,0,0,Kindle Fire with all the extras and a yellow leather cover has always been in the cover with a screen protector no scratches and very good condition. Kid and smoke free home.,0
944297,Ipad mini case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,9.0,0,0,"Ihome helium ipad case, ultra slim design. Protect front and back from bumps and scratches. Has adjustable veiwing angles",0
945372,Ipad air locked,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,70.0,0,1,"i pad air locked Bought it from offer up, the guy told me it was dead, but it was actually locked :/ it can be used for parts, screen is perfectly fine, no scratches or anything. It comes with the cover Model A1474",1
945701,iPad Mini 16GB 4th Gen Original Box,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,206.0,1,0,iPad Mini 16GB 4th Gen Original Box Comes w/ original box & USB cord Asking [rm],0
946191,Amazon fire tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,35.0,0,1,"Amazon fire Tablet. Currently selling on Amazon for [rm]. 7"" display, WiFi, 8gb (expandable with micro SD) with special offers. 7 hour battery life Quad core 1.4 GHz 720p HD video recording",1
947264,Polaroid 4gb tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,18.0,0,0,Polaroid 4gb tablet,0
947353,iPad,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,49.0,0,0,"Only purpose is for music. Great if you want to go out on a run, has the fitness app. Only used a few times. No scratches on the screen a few on the back very minor. It uses an iPhone 5 and up charger. (Price is negotiable)",0
947647,Body Glove iPad Mini Case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Body Glove,12.0,0,0,No description yet,0
947687,iPad mini,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,44.0,0,0,"Selling cheap for parts, locked out.",0
947786,IPad First Generation 32gb,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,25.0,0,1,Comes with case as well .,0
949037,Zagg Slim Bluetooth keyboard IPad Air 2,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,30.0,0,1,Zagg Slim Bluetooth keyboard IPad Air 2 Retails for 100 Does not include original micro USB cable but New cable that I purchased,0
949163,iPhone smart watch,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,91.0,0,0,This is a brand new iPhone smart watch. Plastic still on it! Only took it out of box to sync to phone to make sure it works. Very nice watch! I bought 2 but my BF got one for Xmas from his family. Will ship next day!,0
949335,i pad 2 3G 16gb,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,80.0,0,1,This I pad is older but it still works great. No cracks a few scratches and on there back there are signs of wear.,0
949520,FREE SHIP iPad USB Charger Cable,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,4.0,0,1,FREE SHIPPING! Bundle deals are available upon request! Brand new never used comes in original packaging! This package will contain one Cable,0
949851,iPad mini keyboard,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Logitech,24.0,0,0,Case for iPad mini with keyboard. Keyboard connects through Bluetooth. Used only a few times. One small scratch seen in picture.,0
950454,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Samsung,56.0,0,0,Very seldom used Galaxy Tab 4!! Perfect condition with no scratches! Comes with an 8GB MicroSD card but can be upgraded as you see fit....make a great tab for watching Netflix or surfing the web. Endless apps available from the Andriod store. Has a pretty good little camera too,0
951772,Kindle,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,11.0,0,0,"Everything is perfect. Still working condition. Needs screen replacement, throw me offers!",1
951892,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,91.0,0,0,iPad mini and was purchased in January 2016. I think it's the first mini out. Works great. Very little use. There is a small hairline crack .. Does NOT really affect use at all. It's where the cord is is the last picture --but it's super super thin. Just the iPad is being sold.,0
952031,IPad pro 9.7 unicorn beetle case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,12.0,0,0,IPad pro 9.7 unicorn beetle case,0
952609,Tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,45.0,0,1,Fire tablet. Only selling because my children have a new one so there's no use for this one.,0
953158,Tablet,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,22.0,0,1,ON HOLD,0
953264,Samsung Galaxy Tab 3,5,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,0.0,0,1,Not working. Selling for parts,0
953675,iPad Mini 2 - 16 GB - Accessories,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,186.0,1,0,"Apple iPad mini 2 ‑ Wi‑Fi ‑ 16 GB ‑ Space Gray & Privacy Screen, ZAGG - ZAGGfolio Blue Tooth Keyboard Case for Apple iPad mini 2 - Black - absolutely no damages or scratches on this iPad mini, Privacy screen protector. It's like new- in original box - have no significant use for the ir and rarely used it since purchase. I can provide proof of purchase from AT&T- it's unlocked and has no contract. Charger included & No headphones",0
953987,Targus Paint brush and Stylus Pen,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Targus,7.0,0,0,Targus Ultra Life. Two Styluses in one for touchscreen devices. Works with touchscreen laptops and tablets and phones.,0
954395,"SPECK seethru macbook air 13"" case clear",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,16.0,0,1,"100% Authentic Speck seethru  cases slim case cover shell clear MacBook Air 13"" 2010-2016 Genuine Speck products !!! Made in USA *Take a look on my listing for other colors and style !!! Brand : Speck •2 pcs Condition : Brand new in box ! •Free shipping with tracking in US Notes: USPS update the tracking number at night , there's no update on weekend MSRP [rm] #1 best-selling protection. Equip your laptop with the #1 best-selling hardshell case Show your colors. Dress your MacBook Air in vivid color with a crystal finish. On-the-go protection. Form-fitting, glossy hard shell keeps scuffs and scratches at bay. Stay cool. Rubberized anti-tilt feet and vent slots keep your MacBook from overheating. Sleek design. Ultra-thin and lightweight two-piece design is easy to snap on and off.",0
954543,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,25.0,0,1,Selling ipad mini 1 i have ipad pro so i dont need this anymore. Its crack but still works perfectly fine,0
954803,2nd Generation Ipad 16GB + Case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,116.0,1,0,"WiFi White/Silver 16 GB Comes with the Original Box (Like New) + Wall Charger & Adapter, Manuel & 2 Apple Stickers. I am sending the stand-up case with it also if you need a starter (The Case is in Fair Condtion) I use this everyday but I recently switched over to Android. I'm Sorry but I Can't do Free Shipping",0
955035,"Amazon Fire HD 8"" 16GB Red 7thGen Tablet",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Amazon,50.0,0,1,"new in box Red amazon fire HD 8"" Tablet 16GB 2017 release newest model No returns",0
956145,Mini iPad case Brand New,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,17.0,0,1,No description yet,0
957395,Amazon Kindle,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,70.0,0,1,"⛔FIRM PRICE!⛔ ⚠App Fee Charges 10% and I PAY SHIPPING⚠ ❌NO HOLDS!❌ Like New! No scratches, dents, chips at all! Perfect Mint Condition 100%! -Amazon Kindle Fire HD 7"" -32gb internal storage memory -Size: 7.6""x 5.4"" x 0.4"" Weight: 13.9 ounces -Wifi only -3.5mm stereo jack and integrated speakers with exclusive Dolby audio engine -External volume, front-facing camera, built-in microphone, built-in bluetooth -No usb cable! Free black sleeve pouch included! Great for reading on the go! Download favorite ebooks and apps!",0
957835,iPad,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,65.0,0,1,Apple Ipad 1st gen,0
958464,iPad,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,13.0,0,0,"used but if cleaned up a little could look newer--still in decent shape, never been cracked",0
958683,iPad mini,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,15.0,0,1,Brand new,0
959976,Samsung Galaxy Tab 3,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Samsung,10.0,0,1,Heavy duty double layer cover Super protective case Fits Samsung Galaxy Tab 4 8.0 inch Made of poly carbonated plastic Color Hot Pink and Black,0
960008,"Apple iPad 2,3,4 Case",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,9.0,0,0,1 new Apple iPad case Works with iPad iPad 2 iPad 3 iPad 4 iPad 5 Ships next business day No free shipping sorry,0
960078,"iPad with Wi-Fi, 32GB - Space Grey&Cases",2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,279.0,1,0,I bought this in April 2017 and I barely used it. I have no use for this. It's in perfect condition. I do not have the box. I have the charger. This is the 5th generation. I have a case and a zip sleeve with suede interior for the iPad. Perfect condition also. Has a screen protector on it.,0
961100,10inch Tablet Case(brand new),1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,4.0,0,1,Tablet Case that fits a Samsung or any 10 inch tablet.. never been used paid [rm] but selling for [rm],0
961339,Microsoft Surface 2,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Microsoft,79.0,0,1,"Like new Windows 8.1 RT tablet. Only flaws are the minor peeling in the back from holding it. But it doesn't affect function. Comes fully restored and wiped, along with a case and stylus. [rm] or best offer :):)",1
961377,Headrest Mount for Tablets,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,21.0,0,0,"In excellent conditions, comes with manuals and original box",0
961988,Bluetooth wireless keyboard,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,10.0,0,0,Wireless keyboard connects through Bluetooth for tablets or anything with Bluetooth really. Used it while I was in school with my iPad but upgraded to a Mac. Still works great and runs on AAA batteries.,0
